# ahrs_csv source=synthetic algo=synthetic accel_unit=g gyro_unit=rad/s frame=hand bias_subtracted=1
# kind=bias_still
t_us,gx,gy,gz,ax,ay,az,qw,qx,qy,qz
7860000,-0.0009937392,0.0001945813,0.01320129,-0.0036825,0.0096838,1.0179,nan,nan,nan,nan
7870000,-0.001307783,-0.002926254,0.01318829,-0.0079966,0.005389,1.0034,nan,nan,nan,nan
7880000,0.0005848888,-0.001301228,0.0095007,0.0065621,-0.0086129,1.005,nan,nan,nan,nan
7890000,-0.001827502,0.001875688,0.01142668,0.0020886,-0.0038503,1.0184,nan,nan,nan,nan
7900000,0.001257145,0.0004404069,0.005899917,0.0097195,0.0091271,1.012,nan,nan,nan,nan
7910000,-0.002373957,0.0005688006,0.004690102,0.0086945,-0.011632,1.0173,nan,nan,nan,nan
7920000,-0.0001585112,-0.002050625,0.01126659,-0.0080148,0.0024304,0.99923,nan,nan,nan,nan
7930000,-0.0003932028,0.002117836,0.01067531,-0.0060294,0.0092446,0.99974,nan,nan,nan,nan
7940000,0.0002274975,-0.001946679,0.01125542,0.017722,0.00088622,1.0045,nan,nan,nan,nan
7950000,0.004758565,-0.003420889,0.007952531,-0.021978,0.00077369,0.98501,nan,nan,nan,nan
7960000,0.003328185,0.001023582,0.009408141,0.012903,-0.0029728,0.99052,nan,nan,nan,nan
7970000,0.001563957,0.0006649842,0.008694756,0.015969,-0.0063443,0.99712,nan,nan,nan,nan
7980000,-0.001336582,0.001710551,0.01068661,0.00019567,0.019449,0.99,nan,nan,nan,nan
7990000,0.002155365,0.001307561,0.008772009,0.0058888,0.012417,1.0091,nan,nan,nan,nan
8000000,0.003048232,-0.001846326,0.00909341,0.030677,0.0092226,0.98629,nan,nan,nan,nan
8010000,-0.001565564,-0.00280236,0.01124519,-0.0083519,-0.0019161,1.0047,nan,nan,nan,nan
8020000,-0.002105706,-0.00136845,0.01188555,0.011437,-0.00069783,0.99219,nan,nan,nan,nan
8030000,0.001730426,-0.001242848,0.007383921,0.0061589,0.010275,0.99543,nan,nan,nan,nan
8040000,-0.0002085073,-0.003195732,0.007979152,-0.0049791,0.0081413,1.0124,nan,nan,nan,nan
8050000,-0.0007755526,-0.0003162604,0.00888954,0.010492,-0.01008,0.99704,nan,nan,nan,nan
8060000,-0.0002906898,0.002764081,0.01125425,0.0077172,0.00046417,1.01,nan,nan,nan,nan
8070000,0.002758453,0.001792059,0.01046396,-0.0051662,-0.0011286,0.99506,nan,nan,nan,nan
8080000,-0.002427681,-0.002672174,0.009958829,0.012798,-0.014,1.0033,nan,nan,nan,nan
8090000,-0.0008172152,-0.001869086,0.01081941,-0.004517,0.0010858,0.9917,nan,nan,nan,nan
8100000,0.002448158,-0.000136175,0.01017167,-0.0001212,0.0024818,0.98143,nan,nan,nan,nan
8110000,-0.00109393,-0.001375882,0.01394731,0.0031676,-0.0046775,0.99131,nan,nan,nan,nan
8120000,-0.002512822,-0.0003224493,0.00910572,0.018118,-0.0074635,0.99486,nan,nan,nan,nan
8130000,-0.0002197833,0.002092667,0.01198753,0.013865,0.018371,1.0009,nan,nan,nan,nan
8140000,-0.000280224,0.002246991,0.008466906,0.009759,-0.0026671,1.0015,nan,nan,nan,nan
8150000,0.0007113542,0.003559024,0.008844824,-0.0024372,-0.00037359,1.0069,nan,nan,nan,nan
8160000,0.0004102348,0.00299716,0.008315045,0.011292,-0.0044935,0.99335,nan,nan,nan,nan
8170000,0.0001286503,-0.0006296007,0.007766114,-0.017305,-0.008825,0.99974,nan,nan,nan,nan
8180000,0.0008085222,-0.001688258,0.01331151,-0.008303,0.0093211,0.99558,nan,nan,nan,nan
8190000,4.132238e-05,-0.0004202991,0.01008174,0.010687,0.007401,1.0092,nan,nan,nan,nan
8200000,0.0002055748,-0.0003984484,0.01011446,0.0081507,-0.0075876,1.0034,nan,nan,nan,nan
8210000,-0.001149623,-0.000998879,0.01105409,0.015485,-0.0014325,1.0096,nan,nan,nan,nan
8220000,-0.004272701,-0.001598966,0.01001711,0.015721,-0.0064945,0.98718,nan,nan,nan,nan
8230000,0.0006847609,-0.000781083,0.01027245,-0.0014834,-0.0059828,1.0085,nan,nan,nan,nan
8240000,-0.0006989294,-0.003721427,0.01188094,-0.011015,0.006998,0.997,nan,nan,nan,nan
8250000,0.000535992,-0.001914714,0.01294995,-0.014728,-0.0064612,1.0066,nan,nan,nan,nan
8260000,0.001354989,-0.001251009,0.01221313,0.0051953,-0.0041226,0.99218,nan,nan,nan,nan
8270000,0.001078056,0.00165775,0.008796412,0.0051987,0.0024813,1.0044,nan,nan,nan,nan
8280000,-0.001113267,-0.001644928,0.008917883,0.023201,-0.0023448,0.9979,nan,nan,nan,nan
8290000,-0.004626177,0.002167532,0.007639104,-0.0019966,0.0033904,0.99259,nan,nan,nan,nan
8300000,0.001139425,-0.002596439,0.01023361,0.0096139,0.0078953,0.9882,nan,nan,nan,nan
8310000,-0.002384703,-3.975796e-05,0.006800608,0.023165,0.0035652,1.0156,nan,nan,nan,nan
8320000,-0.001183842,0.001319281,0.01042779,0.0088613,0.016055,1.0019,nan,nan,nan,nan
8330000,0.0003420918,-0.001716872,0.005606936,0.023653,-3.0032e-05,1.0043,nan,nan,nan,nan
8340000,-0.001786052,-0.001021902,0.0129585,0.012837,0.0035448,0.97598,nan,nan,nan,nan
8350000,0.001139048,0.0006329247,0.008836273,-0.0067042,0.012348,0.9924,nan,nan,nan,nan
8360000,-0.001458519,0.001281244,0.009255898,-0.012208,-0.015418,1.0052,nan,nan,nan,nan
8370000,-0.0006737889,0.003835709,0.008036361,0.001898,-0.010778,0.99323,nan,nan,nan,nan
8380000,-0.0005632114,-0.0004993799,0.008697334,0.0097791,-0.0026859,0.99252,nan,nan,nan,nan
8390000,-0.002823133,0.002544701,0.007175107,-0.0031064,0.0041299,1.001,nan,nan,nan,nan
8400000,-0.001815229,0.0005125304,0.007512529,0.012753,0.0082387,0.99135,nan,nan,nan,nan
8410000,-0.0003115995,-0.0005131901,0.0095265,0.0040322,-0.010067,0.99264,nan,nan,nan,nan
8420000,-0.0002801334,-0.002816841,0.008900994,-0.0010877,0.0024712,0.99109,nan,nan,nan,nan
8430000,0.002569026,0.002327887,0.008838443,-0.0009124,-0.0038245,1.0026,nan,nan,nan,nan
8440000,0.002169792,-0.00187973,0.007272083,-0.0023365,-0.010606,0.99291,nan,nan,nan,nan
8450000,-0.004034526,-0.002225996,0.01091976,-0.00091484,-0.0032787,1.0113,nan,nan,nan,nan
8460000,-0.0006510959,0.003323268,0.01167887,-0.0013267,0.00016578,0.98504,nan,nan,nan,nan
8470000,-0.0007084295,-0.0004465611,0.009568176,0.00526,-0.0098427,1.004,nan,nan,nan,nan
8480000,0.001998212,-0.0007683797,0.009970996,-0.012981,0.0058492,1.0057,nan,nan,nan,nan
8490000,-0.001470889,0.002597508,0.00930178,-0.0052691,-0.02404,0.98299,nan,nan,nan,nan
8500000,-0.001293593,-0.003040281,0.01193249,-0.01056,0.0011239,0.99778,nan,nan,nan,nan
8510000,-0.001183405,-0.0001407765,0.009179107,-0.017941,0.0087292,0.99148,nan,nan,nan,nan
8520000,-0.0003730366,-0.003965096,0.008430842,-0.00090955,0.0021612,0.99071,nan,nan,nan,nan
8530000,-0.002167223,0.004356791,0.01269373,-0.027066,-0.005478,1.0122,nan,nan,nan,nan
8540000,0.0008761535,0.004973528,0.01255464,-0.014437,-0.014207,1.0031,nan,nan,nan,nan
8550000,-0.002689447,-0.002570449,0.01053573,-0.0065417,-0.0049835,0.9924,nan,nan,nan,nan
8560000,-0.000138749,0.0004229546,0.008350138,-0.016792,-0.0045027,0.98943,nan,nan,nan,nan
8570000,0.003691008,-0.000702227,0.01224046,-0.00055139,-0.016471,1.0051,nan,nan,nan,nan
8580000,0.002918783,-0.001170471,0.01115276,0.009597,0.002802,0.99459,nan,nan,nan,nan
8590000,0.003185957,0.002916491,0.01150354,-0.0020142,0.0069075,1.0043,nan,nan,nan,nan
8600000,0.0008794107,0.0001577009,0.01253753,-0.012144,-0.0060534,1.0101,nan,nan,nan,nan
8610000,0.001166121,0.0002485825,0.009054586,0.0093172,0.0012038,1.0012,nan,nan,nan,nan
8620000,-0.002705314,-0.0003470474,0.01372891,0.0057471,0.0083169,0.99544,nan,nan,nan,nan
8630000,-0.0009672241,-0.001282446,0.009518676,-0.012757,0.012183,0.9874,nan,nan,nan,nan
8640000,-0.0004257376,-0.00111835,0.01128648,0.0076286,-0.01109,1.003,nan,nan,nan,nan
8650000,0.0006515865,0.002365742,0.01120302,-9.028e-05,0.0095597,1.0079,nan,nan,nan,nan
8660000,0.0003729687,-0.004206133,0.01039429,0.00045515,0.0028968,0.97229,nan,nan,nan,nan
8670000,-0.00130626,0.002155456,0.01014688,-0.0036334,0.0012144,0.99958,nan,nan,nan,nan
8680000,-0.001525236,-0.001086481,0.007597026,-0.0058337,0.021368,1.0033,nan,nan,nan,nan
8690000,-0.001095094,0.0006303736,0.01235765,-0.008533,-0.00076565,0.9737,nan,nan,nan,nan
8700000,0.001039712,0.001619392,0.01178221,-0.00011325,-0.022084,1.0026,nan,nan,nan,nan
8710000,-0.000647253,0.002906292,0.007296586,-0.0065135,0.0079252,0.98692,nan,nan,nan,nan
8720000,0.0002467649,-0.001051511,0.006069109,-0.0046948,-0.0023955,1.005,nan,nan,nan,nan
8730000,0.003317989,-0.003995383,0.0113787,0.0048606,-0.0005152,1.0161,nan,nan,nan,nan
8740000,0.00358635,-0.0004062468,0.009769257,-0.0030435,-0.010259,0.98687,nan,nan,nan,nan
8750000,-0.003797566,-0.000499614,0.01290184,-0.013722,0.0014128,0.98987,nan,nan,nan,nan
8760000,-0.001044239,-0.001948798,0.0053685,-0.0096632,0.014536,0.997,nan,nan,nan,nan
8770000,0.002571357,0.0008235768,0.009395961,0.0089489,0.01064,0.99426,nan,nan,nan,nan
8780000,0.002085568,-0.001061363,0.009331963,0.016116,-0.00045435,0.98453,nan,nan,nan,nan
8790000,0.004248042,-0.001792531,0.01058066,-0.00070679,-0.0015531,1.0007,nan,nan,nan,nan
8800000,0.000447047,0.0001948841,0.01001255,-0.0039357,0.01114,0.98842,nan,nan,nan,nan
8810000,-0.002613321,-0.0002750018,0.009515058,-0.0040282,0.0085978,1.0022,nan,nan,nan,nan
8820000,-0.001337849,-0.00166708,0.007996555,0.0029144,0.015991,0.98625,nan,nan,nan,nan
8830000,-0.001618854,0.0008181919,0.01007291,0.00018953,-0.0020289,1.0103,nan,nan,nan,nan
8840000,0.003310995,0.001206666,0.008809883,0.024438,0.0037767,0.99836,nan,nan,nan,nan
8850000,-0.001078231,-0.0003459436,0.009299958,-0.0014496,0.0015972,0.98453,nan,nan,nan,nan
8860000,7.388074e-06,0.003882393,0.009696043,-0.0012293,0.002038,0.99215,nan,nan,nan,nan
8870000,0.000263994,-0.002383274,0.006998907,0.0055856,-0.0013161,1.0057,nan,nan,nan,nan
8880000,-0.0002712832,-0.0008345717,0.01040341,0.011141,0.0055478,0.99808,nan,nan,nan,nan
8890000,0.002713976,-0.001020929,0.008630823,-0.0040909,0.013262,1.0122,nan,nan,nan,nan
8900000,0.001956996,-0.0008713588,0.01011503,-0.0074107,-0.0040488,1.0059,nan,nan,nan,nan
8910000,-0.000211359,0.00375837,0.006633728,0.00044561,0.010132,0.99348,nan,nan,nan,nan
8920000,-0.001641811,0.001301585,0.01232019,0.0019923,-0.0060631,1.0132,nan,nan,nan,nan
8930000,-0.002058137,0.002357682,0.009057929,-0.00052713,0.014938,0.99032,nan,nan,nan,nan
8940000,-0.001452523,-0.00126025,0.01070766,0.018569,0.0052095,0.99384,nan,nan,nan,nan
8950000,0.0009692125,-0.001749559,0.01041193,0.0062919,-0.008345,1.0059,nan,nan,nan,nan
8960000,-0.0007641832,-0.002385555,0.01338357,0.013236,-0.018889,1.0138,nan,nan,nan,nan
8970000,-0.001935038,0.000205081,0.007670273,0.011689,-0.0031713,0.99564,nan,nan,nan,nan
8980000,-0.0008627876,0.0001817439,0.01032279,-0.015204,0.012743,0.99326,nan,nan,nan,nan
8990000,-0.002047513,-0.0002397461,0.01069989,-0.0066397,-0.010984,1.006,nan,nan,nan,nan
9000000,0.002968355,0.001596305,0.01214576,-0.0018002,0.0018032,0.99737,nan,nan,nan,nan
9010000,0.001266048,-0.001334229,0.009343265,0.00081207,-0.0033912,1.0005,nan,nan,nan,nan
9020000,0.001813061,-0.001374852,0.0077573,0.0024352,-0.00039067,1.0077,nan,nan,nan,nan
9030000,-8.755487e-05,-0.003635991,0.008435158,-0.008786,0.0043726,0.98965,nan,nan,nan,nan
9040000,-0.002279097,-0.0008249928,0.01262468,0.0049454,-0.0029827,0.9941,nan,nan,nan,nan
9050000,0.00463837,0.001186102,0.008078741,-0.00976,0.0077918,1.0005,nan,nan,nan,nan
9060000,0.001462201,0.0008409837,0.008795264,0.0062504,0.0053552,1.01,nan,nan,nan,nan
9070000,0.001762154,-0.0009671275,0.008841111,0.013663,-0.0059435,0.99903,nan,nan,nan,nan
9080000,0.0001147418,0.001370925,0.009263364,0.0027329,0.01629,0.98822,nan,nan,nan,nan
9090000,0.0007104405,-0.003658845,0.01058456,0.0030763,0.00069025,0.99866,nan,nan,nan,nan
9100000,-0.0009568807,-0.00104584,0.004948421,0.022712,-0.0097112,0.99887,nan,nan,nan,nan
9110000,-0.002898405,-0.003491092,0.01121091,0.0013689,0.015008,0.98483,nan,nan,nan,nan
9120000,-0.001843863,0.0005466387,0.01131782,-0.0066306,0.015405,1.0051,nan,nan,nan,nan
9130000,-0.001092831,-0.002054917,0.01242102,-0.0090062,0.0061897,0.97746,nan,nan,nan,nan
9140000,0.0005238828,-0.002465367,0.01096083,-0.0050478,0.02321,1.0066,nan,nan,nan,nan
9150000,-0.001327638,0.0009297837,0.01165235,0.0040163,-0.0076925,0.99221,nan,nan,nan,nan
9160000,-0.001633877,0.0009832808,0.0039771,-0.0065379,0.010102,0.98061,nan,nan,nan,nan
9170000,0.001094256,-0.003920114,0.01505111,0.0094237,-0.012668,1.009,nan,nan,nan,nan
9180000,0.0007083249,-0.001227095,0.01226656,-0.0059147,0.016096,0.99633,nan,nan,nan,nan
9190000,-0.00156889,0.0002383503,0.009430187,-0.011357,0.0066906,0.98939,nan,nan,nan,nan
9200000,2.355281e-06,-0.001119089,0.01087628,-0.0057282,0.0097692,0.99794,nan,nan,nan,nan
9210000,-0.0014797,0.0002250411,0.01125699,0.0040127,-0.0084914,0.99364,nan,nan,nan,nan
9220000,-0.001191009,0.001671249,0.01097145,-0.0024114,-0.00037759,0.98908,nan,nan,nan,nan
9230000,-0.0005910466,-0.001027991,0.00990241,0.0051905,0.00072371,1.0081,nan,nan,nan,nan
9240000,-0.0009056966,-0.001027662,0.009734617,0.0051446,-0.0008256,0.99342,nan,nan,nan,nan
9250000,-0.0004244761,0.0002135545,0.01283957,0.020006,0.00092977,1.0042,nan,nan,nan,nan
9260000,0.001823543,0.00169912,0.01103463,0.018797,0.0089778,1.0028,nan,nan,nan,nan
9270000,-0.001207577,-0.002121323,0.009544873,0.0041274,0.016359,0.99729,nan,nan,nan,nan
9280000,0.002372317,0.002398394,0.007083957,0.0095747,0.014262,0.99735,nan,nan,nan,nan
9290000,-0.003548292,0.00334972,0.01285003,0.0024402,0.008385,0.98529,nan,nan,nan,nan
9300000,-0.001253124,-0.0001544353,0.01009998,-0.0064455,-0.010418,0.994,nan,nan,nan,nan
9310000,0.00220637,-0.0009759527,0.01118358,0.0094119,-0.00089303,0.99576,nan,nan,nan,nan
9320000,0.0005475564,0.0006012626,0.01210803,-0.015187,-0.014813,1.0088,nan,nan,nan,nan
9330000,0.0002933175,-0.002562644,0.01180481,0.031317,0.0045537,1.0073,nan,nan,nan,nan
9340000,-0.0009740957,0.001795623,0.0105295,-0.0050645,0.017952,1.0077,nan,nan,nan,nan
9350000,-0.001956054,0.0005101005,0.008729931,-0.005288,0.0073672,0.99438,nan,nan,nan,nan
9360000,0.0005404339,-0.0008085853,0.0120201,-0.0022868,0.0059445,0.99788,nan,nan,nan,nan
9370000,-0.001423454,-0.0007352654,0.008600237,-0.0047556,0.0021725,1.001,nan,nan,nan,nan
9380000,-0.001587796,-0.0005395066,0.01042842,-0.021151,-0.0048115,1.011,nan,nan,nan,nan
9390000,0.001121445,0.0001020773,0.009089837,0.016051,0.020873,0.99544,nan,nan,nan,nan
9400000,-0.003118167,0.001884256,0.008984761,-0.0088804,0.013093,1.0076,nan,nan,nan,nan
9410000,0.0008014652,-0.002130215,0.01302844,-0.010933,-0.0037455,1.0212,nan,nan,nan,nan
9420000,0.001383111,-0.001777305,0.01069613,-0.0068863,-0.0030702,0.98273,nan,nan,nan,nan
9430000,0.002685472,-0.0003532418,0.006597397,0.0039642,-0.0055958,1.0059,nan,nan,nan,nan
9440000,0.0009136266,0.003694819,0.006805541,0.012489,0.0097313,1.0078,nan,nan,nan,nan
9450000,0.002049653,-0.0004657111,0.009817665,0.0028325,-0.0021137,0.99135,nan,nan,nan,nan
9460000,0.0003834698,2.463841e-05,0.01172558,0.01843,-0.0043726,0.99931,nan,nan,nan,nan
9470000,-0.002329133,-0.0001720796,0.008128829,0.012784,0.021546,0.99104,nan,nan,nan,nan
9480000,-0.001021424,0.005945149,0.008308093,-0.00081639,-0.0028662,1.0018,nan,nan,nan,nan
9490000,0.0008977101,0.0006126449,0.006160098,-0.010035,0.012341,0.99904,nan,nan,nan,nan
9500000,-0.002294435,-0.003632422,0.009694245,0.0095425,-0.010432,0.99542,nan,nan,nan,nan
9510000,-0.002629304,-0.001794506,0.006929742,0.00093936,-0.0022761,1.0022,nan,nan,nan,nan
9520000,0.001346389,0.00119373,0.01297271,0.0037787,-0.0016545,1.0095,nan,nan,nan,nan
9530000,-0.0003517485,0.001476177,0.0122592,0.006259,0.01074,1.0036,nan,nan,nan,nan
9540000,0.004184081,-0.002499103,0.008379317,0.0021881,-0.0036565,1.0033,nan,nan,nan,nan
9550000,-0.001961914,-0.002773257,0.01142888,-0.0030936,0.01376,1.01,nan,nan,nan,nan
9560000,0.001456267,-0.002795628,0.007828551,-0.0092029,-0.0041689,0.98591,nan,nan,nan,nan
9570000,0.0006273983,-0.0009834094,0.01045802,0.014645,-0.0020744,1.0031,nan,nan,nan,nan
9580000,-0.000338152,0.002120033,0.01225342,0.0061967,0.010357,0.99269,nan,nan,nan,nan
9590000,-0.003659699,0.00271257,0.009036376,0.0066842,-0.010409,0.99744,nan,nan,nan,nan
9600000,-0.002268065,0.001205813,0.008040603,-0.0062708,0.0005816,1.0027,nan,nan,nan,nan
9610000,-0.002514478,-0.0006899428,0.01272239,0.0068965,-0.0042724,1.013,nan,nan,nan,nan
9620000,-0.003635826,-0.002082647,0.006616907,-0.009454,0.00069144,0.96924,nan,nan,nan,nan
9630000,-0.00240946,-0.0002971218,0.007360422,-0.0072442,0.0065194,1.006,nan,nan,nan,nan
9640000,0.000620755,0.0002116395,0.01144441,0.015287,0.0031695,0.98827,nan,nan,nan,nan
9650000,0.003840071,-0.001976947,0.009038127,0.020134,0.012426,1.0015,nan,nan,nan,nan
9660000,-0.001208609,-0.0009043323,0.01080672,0.0085889,0.0086166,1.0095,nan,nan,nan,nan
9670000,0.001199675,-0.001011921,0.01266341,-0.018779,-0.005129,0.98548,nan,nan,nan,nan
9680000,-0.0005432747,-0.0002317756,0.008220175,0.0058273,0.0034525,0.99469,nan,nan,nan,nan
9690000,0.001335951,0.001491423,0.01000561,-0.010454,-0.0024214,1.0043,nan,nan,nan,nan
9700000,-0.00430602,-0.0004877027,0.01118655,0.0070656,-0.010293,0.9949,nan,nan,nan,nan
9710000,-0.0008345707,-0.0001934561,0.01102511,0.0145,-0.0042201,0.98671,nan,nan,nan,nan
9720000,-0.003638784,0.001589412,0.006212603,-0.0011161,0.0053959,1.0002,nan,nan,nan,nan
9730000,0.0001910795,0.001149919,0.008996104,-0.017765,-0.019291,0.98921,nan,nan,nan,nan
9740000,0.0009342986,0.0009877199,0.008936536,-0.0029218,0.0042222,1.0022,nan,nan,nan,nan
9750000,-0.0008487572,0.001607785,0.01061295,-0.01074,0.012456,1.002,nan,nan,nan,nan
9760000,0.001200978,0.0008216723,0.008861342,-0.00088322,0.0037885,0.99053,nan,nan,nan,nan
9770000,-0.002113939,-0.002042767,0.0073281,-0.0045265,-0.0097364,1.0034,nan,nan,nan,nan
9780000,-0.004017627,-0.001180049,0.008198372,0.015096,0.013595,0.99556,nan,nan,nan,nan
9790000,0.0001286663,-0.0004565671,0.0107463,-0.022807,0.0029928,1.0063,nan,nan,nan,nan
9800000,0.002251661,-0.001961862,0.009499514,-0.0068142,0.013884,0.99628,nan,nan,nan,nan
9810000,-0.0007614721,-0.001747137,0.007613983,-0.004199,-0.005057,0.99625,nan,nan,nan,nan
9820000,0.0001192974,0.0005271197,0.009445443,-0.0069978,0.014745,1.0035,nan,nan,nan,nan
9830000,0.001124713,0.0006236189,0.01202333,-0.0012716,-0.0077118,1.0163,nan,nan,nan,nan
9840000,8.65252e-05,0.0003063837,0.01224159,0.0037824,0.011991,1.0024,nan,nan,nan,nan
9850000,-0.0008632315,0.0009240953,0.01199069,0.01847,-0.014672,1.0154,nan,nan,nan,nan
9860000,0.001805323,0.001663687,0.01125016,-0.00020204,0.006927,0.99632,nan,nan,nan,nan
9870000,-0.0005642185,0.00196888,0.00899426,-0.019216,0.0076932,1.0078,nan,nan,nan,nan
9880000,-0.0008403177,-0.000424662,0.01108412,-0.0016132,-0.0057547,1.0086,nan,nan,nan,nan
9890000,0.003219014,0.002642574,0.01254878,-0.004248,0.009845,1.0029,nan,nan,nan,nan
9900000,0.001383656,0.0003111974,0.008265008,0.0095144,-0.0017747,1.0106,nan,nan,nan,nan
9910000,-0.00116632,0.0002797226,0.01341436,-0.0025675,-0.0047682,1.0028,nan,nan,nan,nan
9920000,0.001157229,0.0007457906,0.01116319,0.012581,0.0011241,1.0079,nan,nan,nan,nan
9930000,-0.002680442,-0.001320358,0.01103299,-0.014287,0.0022724,1.0018,nan,nan,nan,nan
9940000,0.002047244,-0.001186147,0.01111796,-0.023019,0.0208,0.98964,nan,nan,nan,nan
9950000,-0.003764772,0.001008884,0.01285533,0.0054818,0.019145,0.99981,nan,nan,nan,nan
9960000,-0.0004000834,-0.001230024,0.01535089,0.012106,0.012557,0.9926,nan,nan,nan,nan
9970000,9.929068e-05,0.002767122,0.008701108,-0.0064294,-0.0069822,0.98068,nan,nan,nan,nan
9980000,-0.002376591,-0.003058933,0.01199217,0.0050393,-0.002869,1.0116,nan,nan,nan,nan
9990000,-0.00331519,-0.003991054,0.008773312,-0.0026325,-0.013972,0.99605,nan,nan,nan,nan
10000000,-0.0007769566,-0.0005507349,0.007519778,0.020507,-0.012319,0.99716,nan,nan,nan,nan
10010000,-0.001614501,0.000114274,0.006134615,0.01,0.0068367,0.99489,nan,nan,nan,nan
10020000,0.0001959934,0.001211881,0.01274654,0.0029182,0.0019074,0.98513,nan,nan,nan,nan
10030000,0.0009113883,0.002314854,0.01060246,0.0018567,-0.021116,0.99403,nan,nan,nan,nan
10040000,0.002989021,0.0002553611,0.0141747,0.015974,0.0098594,1.0124,nan,nan,nan,nan
10050000,0.001199688,-0.001114566,0.01036946,0.0018358,0.0073149,0.99128,nan,nan,nan,nan
10060000,-0.003483399,0.002422165,0.009453315,0.0022191,0.010052,1.0011,nan,nan,nan,nan
10070000,0.002465647,0.004418721,0.01002088,0.0010968,0.0038731,0.99408,nan,nan,nan,nan
10080000,7.651062e-05,-0.0003019905,0.01074618,0.0050204,-0.016465,1.0024,nan,nan,nan,nan
10090000,0.004432878,0.002568101,0.01048287,0.024096,0.0090713,1.0051,nan,nan,nan,nan
10100000,0.002120937,-0.004115927,0.01024784,-0.002683,0.0060365,1.0183,nan,nan,nan,nan
10110000,-0.005659074,0.002248633,0.00566246,0.0078413,0.011154,0.99761,nan,nan,nan,nan
10120000,0.001095304,-0.001805664,0.01511825,-0.0092668,0.0027261,1.0084,nan,nan,nan,nan
10130000,-0.002529111,-0.0006576486,0.01338519,0.0032944,-0.0085078,0.98695,nan,nan,nan,nan
10140000,0.0008873453,0.0004146866,0.009540344,-0.01665,0.0072724,1.0028,nan,nan,nan,nan
10150000,0.0001890663,-0.001499109,0.009668835,0.015744,0.0058841,1.0076,nan,nan,nan,nan
10160000,-8.737352e-05,0.001461799,0.01016248,0.0098758,0.0048539,1.0172,nan,nan,nan,nan
10170000,0.001693421,-0.002973889,0.01282137,0.0010349,-0.0012405,0.99434,nan,nan,nan,nan
10180000,0.000915581,0.003279087,0.01106435,-0.01212,-0.0023712,0.99126,nan,nan,nan,nan
10190000,-0.0002030252,0.0002823333,0.007692967,0.021891,-0.01922,0.98759,nan,nan,nan,nan
10200000,-0.0004522592,0.0003726635,0.01026939,0.018733,-0.01109,0.98578,nan,nan,nan,nan
10210000,-0.003272742,0.0009816195,0.007993359,-0.011088,-0.00012238,0.99405,nan,nan,nan,nan
10220000,-0.0004293619,0.001702553,0.008587389,-0.0069666,-0.024286,0.98935,nan,nan,nan,nan
10230000,-0.0002502383,-0.0008802951,0.01108064,-0.0065451,-0.015302,0.99573,nan,nan,nan,nan
10240000,-0.00230444,-0.003102374,0.005851485,-0.0057609,-0.002097,0.98547,nan,nan,nan,nan
10250000,0.004351912,0.001355769,0.01323647,-0.0036351,0.0078701,1.0127,nan,nan,nan,nan
10260000,-0.0007480735,0.002245036,0.009109663,0.0023657,0.010571,1.0042,nan,nan,nan,nan
10270000,-0.002525557,0.001693921,0.009411103,-0.011989,0.0039197,1.0115,nan,nan,nan,nan
10280000,0.0005198105,0.0008378881,0.01118296,0.0098921,0.0062749,1.0003,nan,nan,nan,nan
10290000,-0.0004255029,-0.004618929,0.007623908,-0.00081058,0.014233,1.0014,nan,nan,nan,nan
10300000,0.001130989,0.003893832,0.009929645,-0.00029111,0.024494,0.98195,nan,nan,nan,nan
10310000,0.002759513,-0.004753387,0.01298019,0.014044,0.0036376,0.99415,nan,nan,nan,nan
10320000,-0.00227117,-0.002026977,0.009400436,0.012255,-0.0050155,0.98221,nan,nan,nan,nan
10330000,0.0005933682,-0.002395499,0.01199221,0.00078619,0.0019651,0.9866,nan,nan,nan,nan
10340000,-0.002884398,0.0002720648,0.008232368,-0.0040963,-0.012831,1.0017,nan,nan,nan,nan
10350000,0.0004267748,-0.004035138,0.008041393,0.0041739,-0.0015938,0.99733,nan,nan,nan,nan
10360000,-0.002498112,0.001819358,0.005520625,-0.0028678,0.0091148,1.0024,nan,nan,nan,nan
10370000,0.003461828,-0.001026504,0.01037964,0.010883,0.012051,1.0033,nan,nan,nan,nan
10380000,-0.005095031,-0.001593965,0.01167524,-0.012883,0.0094877,0.99815,nan,nan,nan,nan
10390000,0.003000718,-0.00198191,0.01226548,-0.0045554,0.0026465,1.0312,nan,nan,nan,nan
10400000,0.000350006,0.001283991,0.009575003,-0.0044021,0.012309,0.99582,nan,nan,nan,nan
10410000,0.003029961,-0.00341512,0.01128484,-0.0024419,0.014335,1.0103,nan,nan,nan,nan
10420000,0.003075351,0.001538274,0.009426698,0.00036698,0.0065091,0.99938,nan,nan,nan,nan
10430000,0.00103509,0.0005228251,0.009449338,-0.0044048,-0.0056359,0.99892,nan,nan,nan,nan
10440000,0.002139256,0.00268558,0.007278625,-0.012733,-0.0041784,1.0107,nan,nan,nan,nan
10450000,0.003716923,0.0001034824,0.009658538,-0.0001773,0.0013886,1.0115,nan,nan,nan,nan
10460000,0.001852859,-0.001534402,0.01093635,0.0091258,-0.0067893,0.99338,nan,nan,nan,nan
10470000,-0.0006549345,-6.987271e-05,0.01077484,-0.021959,0.0073482,0.99797,nan,nan,nan,nan
